ID,Label,External ID
cc83cef3-9974-4d52-ac42-28942ec726d1,Skip,screen_768x768_0.png.txt
7d2a4417-5cb7-45d5-9698-895c92c58fa3,Skip,screen_768x768_1.png.txt
9940a7b7-a9cc-44e5-a5cd-8f5dc7ed557b,Skip,screen_768x768_10.png.txt
b94e6c10-6141-4bf1-8c2b-4c9d8f2ecfae,Skip,screen_768x768_100.png.txt
6e744db6-cb5e-4b69-8843-158f886348f2,Skip,screen_768x768_101.png.txt
335f879c-1e53-428a-812c-985acc1dde75,Skip,screen_768x768_102.png.txt
ca8a06d2-fccc-4338-9258-939ced7bef90,Skip,screen_768x768_103.png.txt
b7d1ab6b-c682-43dc-ac87-d46bb23c6683,Skip,screen_768x768_104.png.txt
776a28c1-de6c-448a-89c7-1d41bf785e31,Skip,screen_768x768_105.png.txt
96d8e3f3-f83e-4df6-9857-a9aabc60b7fe,Skip,screen_768x768_106.png.txt
7c9592ce-8ff1-4a1f-8b99-11637f1eec69,Skip,screen_768x768_107.png.txt
79e50666-c939-4063-8a3a-1db68bb1b993,Skip,screen_768x768_108.png.txt
b9f29fe4-4ef1-4e0f-b384-52e23e19357f,Skip,screen_768x768_109.png.txt
2e8ed4ec-c1f0-411f-8349-75bfd091038c,Skip,screen_768x768_11.png.txt
8a45795e-36a5-47bb-bfd4-d922dd925ab0,Skip,screen_768x768_110.png.txt
398260e2-d0c9-4f9b-b9b1-de75cdd89237,Skip,screen_768x768_111.png.txt
da049783-1d63-4a37-99b6-90f3c25f6f82,Skip,screen_768x768_112.png.txt
936c790d-004c-4cbf-8423-1c4fb41efe76,Skip,screen_768x768_113.png.txt
477c063b-8103-44d4-b266-e6643908cd74,Skip,screen_768x768_114.png.txt
d5526327-cd98-4fe8-9b78-51e2871cb276,Skip,screen_768x768_115.png.txt
53658140-31ff-428a-aa1c-f387c01b157d,Skip,screen_768x768_116.png.txt
652f2161-3fa6-4b57-b555-5f644333deab,Skip,screen_768x768_117.png.txt
49e66ec1-f41b-43c4-a0cf-b767d8b7c191,Skip,screen_768x768_118.png.txt
2d343433-8a47-40fa-a369-2dbbe661580d,Skip,screen_768x768_119.png.txt
3370b2b0-f8a2-4055-b652-5518ff65e258,Skip,screen_768x768_12.png.txt
5464b79d-3995-4699-b4cf-42f545d6e9ba,Skip,screen_768x768_120.png.txt
c2a0c188-a6c1-4f43-b935-2b0bfacd9764,"{'Bay': [{'geometry': [{'x': '685.7966', 'y': '448.3517'}, {'x': '685.7966', 'y': '385.9261'}, {'x': '702.3444', 'y': '385.9261'}, {'x': '702.3444', 'y': '448.3517'}]}]}",screen_768x768_121.png
2f353707-6c93-4068-a5ac-d542b4244d6d,"{'Bay': [{'geometry': [{'x': '598.2432', 'y': '448.3517'}, {'x': '598.2432', 'y': '385.9261'}, {'x': '614.7908', 'y': '385.9261'}, {'x': '614.7908', 'y': '448.3517'}]}]}",screen_768x768_122.png
