ID,Label,External ID
4ada82f1-af83-4d14-a1a1-eee5b4faa5db,Skip,screen_768x768_0.png
6d5b5bd4-5ada-4f56-a350-9d88117706e5,Skip,screen_768x768_1.png
7c9ff4bf-8873-480e-a9e1-a084211486e7,Skip,screen_768x768_10.png
ea2bc74b-e6ae-4912-9e92-6052fa0afb43,Skip,screen_768x768_100.png
e3a146d6-33f9-4031-92fb-127dbd5e2c34,Skip,screen_768x768_101.png
1d152d59-3b9c-40f8-b0e6-5a45d14e391c,Skip,screen_768x768_102.png
b5c5034d-97bd-4439-bb94-db33dce141f4,Skip,screen_768x768_103.png
4bb68ff4-aa67-4438-8591-1606db7479cb,Skip,screen_768x768_104.png
f505056e-46cb-4da8-9a0f-b582b1da0633,Skip,screen_768x768_105.png
b1599b5a-f911-444c-9513-b20e9d518c55,Skip,screen_768x768_106.png
58f23a5a-1292-442f-ab68-88327e53f17f,Skip,screen_768x768_107.png
06ccbaa5-c914-4c76-9c92-9bad1327f033,Skip,screen_768x768_108.png
161b7a60-4fe9-4846-a5b8-98d0e0eee0bf,Skip,screen_768x768_109.png
aa9d1ad3-e8c4-4f52-a0fd-a9ae2d1b9176,Skip,screen_768x768_11.png
6b893494-f92b-4cce-8b9b-750a5b0a32f2,Skip,screen_768x768_110.png
a86d2a14-6f32-4c7a-8e3b-83ddafd6af5b,Skip,screen_768x768_111.png
79d19543-1949-4b1d-bc9a-e2c229754025,Skip,screen_768x768_112.png
49881dc6-71da-42a4-a4c3-79b7b02425e8,Skip,screen_768x768_113.png
f6a620e9-364d-4b26-adef-32d3b5a056ce,Skip,screen_768x768_114.png
55534800-5673-431f-958e-27b22144f02b,Skip,screen_768x768_115.png
014e872d-0098-4cfa-9f5a-d8af01ab5510,Skip,screen_768x768_116.png
9c505603-6d21-48ef-8b6c-47d2593b8444,Skip,screen_768x768_117.png
3aaefc73-ac4d-4f31-a887-de4d98f0e90d,Skip,screen_768x768_118.png
526fbc1c-5a1f-4e8a-9130-1c5b518164f6,Skip,screen_768x768_119.png
8944de36-6f64-430e-ab0c-15e56ea205ea,Skip,screen_768x768_12.png
633c1d85-6799-403c-9f17-c49b3db3c2c1,Skip,screen_768x768_120.png
